source,shared_from,date,text,reactions,likes,ahah,love,wow,sigh,grrr,comments,post_id,page_id,url
Mark Curran for U.S. Senate,,2020-02-29 20:19:23,Team Curran will be walking tomorrow on the Northwest Side letting people know about the great conservative candidates backed by the Northwest Side GOP Club and why we're the BEST choice for the March 17th Primary. Meet at 1PM at Firewater Saloon.,33,32,0,0,1,0,0,0,2723269054558682,curranforsenate,/story.php?story_fbid=2723269054558682&id=1544233135795619
Mark Curran for U.S. Senate,,2020-02-29 16:35:59,"I'm the ONLY candidate who has a proven track record of standing up for religious liberty, vocally defending the unborn, and defending traditional values. Illinois Family Action PAC agrees, stating ""We are delighted to endorse Mark Curran, a strong supporter of traditional marriage, an advocate for the sanctity of life with no exceptions, and a strong defender of religious liberty"".",76,70,1,4,1,0,0,1,2723131764572411,curranforsenate,/story.php?story_fbid=2723131764572411&id=1544233135795619
Mark Curran for U.S. Senate,,2020-02-29 13:54:22,This could be the beginning of the end of America's longest war. It's time to end unnecessary wars and bring our troops home!,234,211,0,19,4,0,0,13,2723042161248038,curranforsenate,/story.php?story_fbid=2723042161248038&id=1544233135795619
Mark Curran for U.S. Senate,,2020-02-28 18:15:38,"Multiple polls have documented an increasing support for socialism in America, particularly among Democrats and our youth. I ask that they read this article by Daniel Di Martino, a Venezuelan expat who knows firsthand what the realities of socialism are. As your senator, I will be your bulwark against socialism of any kind.",348,289,0,3,6,42,8,21,2722254597993461,curranforsenate,/story.php?story_fbid=2722254597993461&id=1544233135795619
Mark Curran for U.S. Senate,,2020-02-28 16:11:22,"I'm grateful to have the backing of the Northwest Side GOP Club. They understand that we need a proven, tested candidate to take on Dick Durbin in November. I am that candidate.",180,167,1,11,1,0,0,10,2722206417998279,curranforsenate,/story.php?story_fbid=2722206417998279&id=1544233135795619
"Mark Curran for U.S. Senate,Bill Weber",Bill Weber,2020-02-28 12:07:04,"Thank you to Bill Weber for capturing great moments from last night's event with former Sheriff Clarke, former FBI Agent Terry Hake, and Medal of Honor Recipient Allen J. Lynch. Also, I'm grateful to Gary Rabine for hosting the event at Rabine Group. Thank you all, your support means so much.TONIGHT THE CURRAN FOR U. S. SENATE RECEPTION WITH FORMER SHERIFF DAVID A. CLARKE JR, FORMER FBI AGENT TERRY HAKE, AND MEDAL OF HONOR RECIPIENT ALLEN J. LYNCH WAS HELD IN SCHAUMBURG ILLINOIS BY THE RABINE GROUP AT THERE HEADQUARTERS.  MARK AND IRENE CURRAN, GARY RABINE, MARK CURRAN JR., LAURA CURTIS, MIKE BUEHLER, ANDREW TANGEN, KATHY KURZAC, JENNIFER NEVINS, LYNN O’BRIEN, KATE ELLIOTT MILLER, THERESA RABORN, AMMIE KESSEM, LINDA PRESTIA AND MANY OTHER HONORED GUEST ATTENDED.",63,58,0,4,1,0,0,0,2722030821349172,curranforsenate,/story.php?story_fbid=2722030821349172&id=1544233135795619
Mark Curran for U.S. Senate,,2020-02-28 01:02:30,"This is wrong and breaks my heart. My campaign against Dick Durbin is as much a spiritual battle as it is political. Help me defend all, including small children living outside their mother's womb.",1200,423,3,10,25,117,655,276,2721564284729159,curranforsenate,/story.php?story_fbid=2721564284729159&id=1544233135795619
Mark Curran for U.S. Senate,,2020-02-27 17:04:31,"As your senator, I promise to be a bulwark against socialism, ""democratic"" or otherwise. I will fight to protect your liberty and our Constitution every single day.",373,247,3,10,16,28,69,51,2721253298093591,curranforsenate,/story.php?story_fbid=2721253298093591&id=1544233135795619
Mark Curran for U.S. Senate,,2020-02-27 14:41:39,"I inherited a misguided and broken sheriff's office. During my twelve years as Lake County Sheriff, I transformed it into one of the premiere sheriff's offices in the state, if not the country. As your senator, I will fight to put Illinois back on the right path and transform if for the better!",133,123,1,8,1,0,0,5,2721161701436084,curranforsenate,/story.php?story_fbid=2721161701436084&id=1544233135795619
Mark Curran for U.S. Senate,,2020-02-27 08:40:10,"Pre-registration for this great event with ""America's Sheriff"" David Clarke, author of ""Operation Greylord"" Terry Hake, and Medal of Honor Recipient Allen J. Lynch closes at NOON today!",14,14,0,0,0,0,0,0,2720893498129571,curranforsenate,/story.php?story_fbid=2720893498129571&id=1544233135795619
Mark Curran for U.S. Senate,,2020-02-26 23:24:21,I spoke to the Illinois State Line Rifle Association tonight. A great group of patriots and Second Amendment supporters who were always grateful for my defence of the Second Amendment as Sheriff. And that defence continues as I run for Senate.,171,162,1,7,1,0,0,6,2720562888162632,curranforsenate,/story.php?story_fbid=2720562888162632&id=1544233135795619
Mark Curran for U.S. Senate,,2020-02-26 20:20:05,I was in Peoria last night speaking to some great patriots. I am in front of Old Glory with State Representative Dan Caulkins.,71,68,0,1,2,0,0,1,2720438648175056,curranforsenate,/story.php?story_fbid=2720438648175056&id=1544233135795619
Mark Curran for U.S. Senate,,2020-02-26 18:48:23,"Ash Wednesday 2018, after mass in the West Wing. We are in front of the South Lawn.",268,237,0,28,3,0,0,8,2720386568180264,curranforsenate,/story.php?story_fbid=2720386568180264&id=1544233135795619
"Mark Curran for U.S. Senate,Illinois Sheriffs' Association",Illinois Sheriffs' Association,2020-02-26 10:27:02,"I stand in agreement with Sheriff Mike Downey, Livingston County Sheriff Tony Childress, and the Illinois Sheriffs' Association and against this change. This is a wrong shift in policy and a dangerous action taken by Governor JB Pritzker and the Illinois Department of Corrections.Thank you to Sheriff Mike Downey and Livingston County Sheriff Tony Childress for speaking out about a recent policy change by the Illinois Department of Corrections that allows dangerous felons to be released back into Illinois communities, rather than safely transferred to a secure facility. More troubling is that there is no notice or warning given to local or federal authorities when the individuals are released.",154,88,1,3,5,10,47,13,2720237031528551,curranforsenate,/story.php?story_fbid=2720237031528551&id=1544233135795619
Mark Curran for U.S. Senate,,2020-02-26 10:21:28,"""As a candidate for senator, Curran gets our attention because he shares our worries about the Illinois Exodus of residents and understands its root cause: 'People are leaving Illinois because the government spends and taxes them more than they can afford,' he wrote in his Tribune Editorial Board candidate questionnaire.""",781,725,16,28,3,4,5,81,2720048841547370,curranforsenate,/story.php?story_fbid=2720048841547370&id=1544233135795619
Mark Curran for U.S. Senate,,2020-02-25 23:22:56,"Make no mistake: if any of the candidates who were on the stage tonight in South Carolina become president, your liberty will be further diminished. I'm running to protect your liberty.",274,239,7,20,3,1,4,35,2719616858257235,curranforsenate,/story.php?story_fbid=2719616858257235&id=1544233135795619
Mark Curran for U.S. Senate,,2020-02-25 16:20:06,"The US 9th Circuit has upheld a Trump Admin ban on taxpayer-funded family planning clinics referring women to abortion clinics. This is good news for the unborn and a victory for the pro-life movement. On March 17th, vote for the most pro-life candidate in the Republican Primary, vote Mark Curran!",264,229,0,31,2,0,2,12,2719354974950090,curranforsenate,/story.php?story_fbid=2719354974950090&id=1544233135795619
Mark Curran for U.S. Senate,,2020-02-25 10:45:07,"We've just passed 7,000 likes. Thank you to each and every one of you who has supported me over the years and continues to. To my new supporters, I'm grateful and honored by your support. Today we're exactly THREE WEEKS away from the March 17th primary. All I ask is that you tell your family, friends, and neighbors about my campaign and why I'm the MOST QUALIFIED candidate, with the best shot, to defeat Dick Durbin. If you do have the ability, please consider donating to help me finish strong -> electcurran.com/donate",162,157,0,4,1,0,0,7,2719116491640605,curranforsenate,/story.php?story_fbid=2719116491640605&id=1544233135795619
Mark Curran for U.S. Senate,,2020-02-24 23:11:32,"I spoke to a great group of Americans at Lisle Township GOP. Exactly 3 weeks out from tomorrow. Help me get the ball across the line. We need help, time, talents, and $ -> electcurran.com/donate",45,43,0,1,1,0,0,0,2718687611683493,curranforsenate,/story.php?story_fbid=2718687611683493&id=1544233135795619
"Mark Curran for U.S. Senate,Mark Curran for U.S. Senate",Mark Curran for U.S. Senate,2020-02-24 17:05:32,"ICYMI: I was on AM 560 The Answer's Black And Right about a month ago to discuss my campaign, my qualifications, and why I'm the best shot Illinois Republicans have to defeat Dick Durbin!ICYMI: Two weeks ago I joined John Anthony, host of Black And Right, on AM 560 The Answer to discuss my campaign. Take a listen and then consider donating to help me defeat Dick Durbin -> electcurran.com/donate",30,29,0,0,1,0,0,0,2718376698381251,curranforsenate,/story.php?story_fbid=2718376698381251&id=1544233135795619
Mark Curran for U.S. Senate,,2020-02-24 15:15:32,"Join me and former Sheriff David Clarke this Thursday, February 27th, at a reception in support of my campaign. Get your tickets now -> clarkeandcurran.eventbrite.com (Photo Credit: Gage Skidmore)",261,249,0,11,1,0,0,8,2718381518380769,curranforsenate,/story.php?story_fbid=2718381518380769&id=1544233135795619
